date,longitude,latitude,ozone
1985-10-01T00:00:00Z,-174.375,-63.5,359
1985-10-01T00:00:00Z,-173.125,-63.5,359
1985-10-01T00:00:00Z,-171.875,-63.5,362
1985-10-01T00:00:00Z,-170.625,-63.5,362
1985-10-01T00:00:00Z,-169.375,-63.5,356
1985-10-01T00:00:00Z,-168.125,-63.5,356
1985-10-01T00:00:00Z,-166.875,-63.5,350
1985-10-01T00:00:00Z,-165.625,-63.5,350
1985-10-01T00:00:00Z,-164.375,-63.5,352
1985-10-01T00:00:00Z,-163.125,-63.5,352
1985-10-01T00:00:00Z,-161.875,-63.5,352
1985-10-01T00:00:00Z,-160.625,-63.5,352
1985-10-01T00:00:00Z,-159.375,-63.5,353
1985-10-01T00:00:00Z,-158.125,-63.5,353
1985-10-01T00:00:00Z,-156.875,-63.5,348
1985-10-01T00:00:00Z,-155.625,-63.5,348
1985-10-01T00:00:00Z,-154.375,-63.5,348
1985-10-01T00:00:00Z,-153.125,-63.5,348
1985-10-01T00:00:00Z,-151.875,-63.5,358
1985-10-01T00:00:00Z,-150.625,-63.5,358
1985-10-01T00:00:00Z,-149.375,-63.5,363
1985-10-01T00:00:00Z,-148.125,-63.5,363
1985-10-01T00:00:00Z,-146.875,-63.5,368
1985-10-01T00:00:00Z,-145.625,-63.5,368
1985-10-01T00:00:00Z,-144.375,-63.5,373
1985-10-01T00:00:00Z,-143.125,-63.5,373
1985-10-01T00:00:00Z,-141.875,-63.5,372
1985-10-01T00:00:00Z,-140.625,-63.5,372
1985-10-01T00:00:00Z,-139.375,-63.5,377
1985-10-01T00:00:00Z,-138.125,-63.5,377
1985-10-01T00:00:00Z,-136.875,-63.5,387
1985-10-01T00:00:00Z,-135.625,-63.5,387
1985-10-01T00:00:00Z,-134.375,-63.5,375
1985-10-01T00:00:00Z,-133.125,-63.5,375
1985-10-01T00:00:00Z,-131.875,-63.5,354
1985-10-01T00:00:00Z,-130.625,-63.5,354
1985-10-01T00:00:00Z,-129.375,-63.5,333
1985-10-01T00:00:00Z,-128.125,-63.5,333
1985-10-01T00:00:00Z,-126.875,-63.5,317
1985-10-01T00:00:00Z,-125.625,-63.5,317
1985-10-01T00:00:00Z,-124.375,-63.5,297
1985-10-01T00:00:00Z,-123.125,-63.5,297
1985-10-01T00:00:00Z,-121.875,-63.5,285
1985-10-01T00:00:00Z,-120.625,-63.5,285
1985-10-01T00:00:00Z,-119.375,-63.5,274
1985-10-01T00:00:00Z,-118.125,-63.5,274
1985-10-01T00:00:00Z,-116.875,-63.5,267
1985-10-01T00:00:00Z,-115.625,-63.5,267
1985-10-01T00:00:00Z,-114.375,-63.5,264
1985-10-01T00:00:00Z,-113.125,-63.5,264
1985-10-01T00:00:00Z,-111.875,-63.5,265
1985-10-01T00:00:00Z,-110.625,-63.5,265
1985-10-01T00:00:00Z,-109.375,-63.5,266
1985-10-01T00:00:00Z,-108.125,-63.5,266
1985-10-01T00:00:00Z,-106.875,-63.5,271
1985-10-01T00:00:00Z,-105.625,-63.5,271
1985-10-01T00:00:00Z,-104.375,-63.5,276
1985-10-01T00:00:00Z,-103.125,-63.5,276
1985-10-01T00:00:00Z,-101.875,-63.5,276
1985-10-01T00:00:00Z,-100.625,-63.5,276
1985-10-01T00:00:00Z,-99.375,-63.5,283
1985-10-01T00:00:00Z,-98.125,-63.5,283
1985-10-01T00:00:00Z,-96.875,-63.5,287
1985-10-01T00:00:00Z,-95.625,-63.5,287
1985-10-01T00:00:00Z,-94.375,-63.5,295
1985-10-01T00:00:00Z,-93.125,-63.5,295
1985-10-01T00:00:00Z,-91.875,-63.5,300
1985-10-01T00:00:00Z,-90.625,-63.5,300
1985-10-01T00:00:00Z,-89.375,-63.5,309
1985-10-01T00:00:00Z,-88.125,-63.5,309
1985-10-01T00:00:00Z,-86.875,-63.5,317
1985-10-01T00:00:00Z,-85.625,-63.5,317
1985-10-01T00:00:00Z,-84.375,-63.5,317
1985-10-01T00:00:00Z,-83.125,-63.5,317
1985-10-01T00:00:00Z,-81.875,-63.5,319
1985-10-01T00:00:00Z,-80.625,-63.5,319
1985-10-01T00:00:00Z,-79.375,-63.5,320
1985-10-01T00:00:00Z,-78.125,-63.5,320
1985-10-01T00:00:00Z,-76.875,-63.5,323
1985-10-01T00:00:00Z,-75.625,-63.5,323
1985-10-01T00:00:00Z,-74.375,-63.5,322
1985-10-01T00:00:00Z,-73.125,-63.5,322
1985-10-01T00:00:00Z,-71.875,-63.5,312
1985-10-01T00:00:00Z,-70.625,-63.5,312
1985-10-01T00:00:00Z,-69.375,-63.5,308
1985-10-01T00:00:00Z,-68.125,-63.5,308
1985-10-01T00:00:00Z,-66.875,-63.5,304
1985-10-01T00:00:00Z,-65.625,-63.5,304
1985-10-01T00:00:00Z,-64.375,-63.5,302
1985-10-01T00:00:00Z,-63.125,-63.5,302
1985-10-01T00:00:00Z,-61.875,-63.5,291
1985-10-01T00:00:00Z,-60.625,-63.5,291
1985-10-01T00:00:00Z,-59.375,-63.5,291
1985-10-01T00:00:00Z,-58.125,-63.5,291
1985-10-01T00:00:00Z,-56.875,-63.5,295
1985-10-01T00:00:00Z,-55.625,-63.5,295
1985-10-01T00:00:00Z,-54.375,-63.5,296
1985-10-01T00:00:00Z,-53.125,-63.5,296
1985-10-01T00:00:00Z,-51.875,-63.5,291
1985-10-01T00:00:00Z,-50.625,-63.5,291
1985-10-01T00:00:00Z,-49.375,-63.5,291
1985-10-01T00:00:00Z,-48.125,-63.5,291
1985-10-01T00:00:00Z,-46.875,-63.5,287
1985-10-01T00:00:00Z,-45.625,-63.5,287
1985-10-01T00:00:00Z,-44.375,-63.5,285
1985-10-01T00:00:00Z,-43.125,-63.5,285
1985-10-01T00:00:00Z,-41.875,-63.5,287
1985-10-01T00:00:00Z,-40.625,-63.5,287
1985-10-01T00:00:00Z,-39.375,-63.5,285
1985-10-01T00:00:00Z,-38.125,-63.5,285
1985-10-01T00:00:00Z,-36.875,-63.5,268
1985-10-01T00:00:00Z,-35.625,-63.5,268
1985-10-01T00:00:00Z,-34.375,-63.5,261
1985-10-01T00:00:00Z,-33.125,-63.5,261
1985-10-01T00:00:00Z,-31.875,-63.5,255
1985-10-01T00:00:00Z,-30.625,-63.5,255
1985-10-01T00:00:00Z,-29.375,-63.5,256
1985-10-01T00:00:00Z,-28.125,-63.5,256
1985-10-01T00:00:00Z,-26.875,-63.5,255
1985-10-01T00:00:00Z,-25.625,-63.5,255
1985-10-01T00:00:00Z,-24.375,-63.5,252
1985-10-01T00:00:00Z,-23.125,-63.5,252
1985-10-01T00:00:00Z,-21.875,-63.5,247
1985-10-01T00:00:00Z,-20.625,-63.5,247
1985-10-01T00:00:00Z,-19.375,-63.5,246
1985-10-01T00:00:00Z,-18.125,-63.5,246
1985-10-01T00:00:00Z,-16.875,-63.5,239
1985-10-01T00:00:00Z,-15.625,-63.5,239
1985-10-01T00:00:00Z,-14.375,-63.5,230
1985-10-01T00:00:00Z,-13.125,-63.5,230
1985-10-01T00:00:00Z,-11.875,-63.5,230
1985-10-01T00:00:00Z,-10.625,-63.5,230
1985-10-01T00:00:00Z,-9.375,-63.5,229
1985-10-01T00:00:00Z,-8.125,-63.5,229
1985-10-01T00:00:00Z,-6.875,-63.5,226
1985-10-01T00:00:00Z,-5.625,-63.5,226
1985-10-01T00:00:00Z,-4.375,-63.5,226
1985-10-01T00:00:00Z,-3.125,-63.5,226
1985-10-01T00:00:00Z,-1.875,-63.5,225
1985-10-01T00:00:00Z,-0.625,-63.5,225
1985-10-01T00:00:00Z,0.625,-63.5,226
1985-10-01T00:00:00Z,1.875,-63.5,226
1985-10-01T00:00:00Z,3.125,-63.5,229
1985-10-01T00:00:00Z,4.375,-63.5,229
1985-10-01T00:00:00Z,5.625,-63.5,234
1985-10-01T00:00:00Z,6.875,-63.5,234
1985-10-01T00:00:00Z,8.125,-63.5,236
1985-10-01T00:00:00Z,9.375,-63.5,236
1985-10-01T00:00:00Z,10.625,-63.5,246
1985-10-01T00:00:00Z,11.875,-63.5,246
1985-10-01T00:00:00Z,13.125,-63.5,251
1985-10-01T00:00:00Z,14.375,-63.5,251
1985-10-01T00:00:00Z,15.625,-63.5,259
1985-10-01T00:00:00Z,16.875,-63.5,259
1985-10-01T00:00:00Z,18.125,-63.5,270
1985-10-01T00:00:00Z,19.375,-63.5,270
1985-10-01T00:00:00Z,20.625,-63.5,280
1985-10-01T00:00:00Z,21.875,-63.5,280
1985-10-01T00:00:00Z,23.125,-63.5,294
1985-10-01T00:00:00Z,24.375,-63.5,294
1985-10-01T00:00:00Z,25.625,-63.5,309
1985-10-01T00:00:00Z,26.875,-63.5,309
1985-10-01T00:00:00Z,28.125,-63.5,319
1985-10-01T00:00:00Z,29.375,-63.5,319
1985-10-01T00:00:00Z,30.625,-63.5,337
1985-10-01T00:00:00Z,31.875,-63.5,337
1985-10-01T00:00:00Z,33.125,-63.5,350
1985-10-01T00:00:00Z,34.375,-63.5,350
1985-10-01T00:00:00Z,35.625,-63.5,352
1985-10-01T00:00:00Z,36.875,-63.5,352
1985-10-01T00:00:00Z,38.125,-63.5,342
1985-10-01T00:00:00Z,39.375,-63.5,342
1985-10-01T00:00:00Z,40.625,-63.5,333
1985-10-01T00:00:00Z,41.875,-63.5,333
1985-10-01T00:00:00Z,43.125,-63.5,324
1985-10-01T00:00:00Z,44.375,-63.5,324
1985-10-01T00:00:00Z,45.625,-63.5,318
1985-10-01T00:00:00Z,46.875,-63.5,318
1985-10-01T00:00:00Z,48.125,-63.5,308
1985-10-01T00:00:00Z,49.375,-63.5,308
1985-10-01T00:00:00Z,50.625,-63.5,299
1985-10-01T00:00:00Z,51.875,-63.5,299
1985-10-01T00:00:00Z,53.125,-63.5,292
1985-10-01T00:00:00Z,54.375,-63.5,292
1985-10-01T00:00:00Z,55.625,-63.5,290
1985-10-01T00:00:00Z,56.875,-63.5,290
1985-10-01T00:00:00Z,58.125,-63.5,281
1985-10-01T00:00:00Z,59.375,-63.5,281
1985-10-01T00:00:00Z,60.625,-63.5,277
1985-10-01T00:00:00Z,61.875,-63.5,277
1985-10-01T00:00:00Z,63.125,-63.5,277
1985-10-01T00:00:00Z,64.375,-63.5,277
1985-10-01T00:00:00Z,65.625,-63.5,271
1985-10-01T00:00:00Z,66.875,-63.5,271
1985-10-01T00:00:00Z,68.125,-63.5,270
1985-10-01T00:00:00Z,69.375,-63.5,270
1985-10-01T00:00:00Z,70.625,-63.5,269
1985-10-01T00:00:00Z,71.875,-63.5,269
1985-10-01T00:00:00Z,73.125,-63.5,269
1985-10-01T00:00:00Z,74.375,-63.5,269
1985-10-01T00:00:00Z,75.625,-63.5,263
1985-10-01T00:00:00Z,76.875,-63.5,263
1985-10-01T00:00:00Z,78.125,-63.5,254
1985-10-01T00:00:00Z,79.375,-63.5,254
1985-10-01T00:00:00Z,80.625,-63.5,237
1985-10-01T00:00:00Z,81.875,-63.5,237
1985-10-01T00:00:00Z,83.125,-63.5,212
1985-10-01T00:00:00Z,84.375,-63.5,212
1985-10-01T00:00:00Z,85.625,-63.5,210
1985-10-01T00:00:00Z,86.875,-63.5,210
1985-10-01T00:00:00Z,88.125,-63.5,208
1985-10-01T00:00:00Z,89.375,-63.5,208
1985-10-01T00:00:00Z,90.625,-63.5,211
1985-10-01T00:00:00Z,91.875,-63.5,211
1985-10-01T00:00:00Z,93.125,-63.5,210
1985-10-01T00:00:00Z,94.375,-63.5,210
1985-10-01T00:00:00Z,95.625,-63.5,204
1985-10-01T00:00:00Z,96.875,-63.5,204
1985-10-01T00:00:00Z,98.125,-63.5,203
1985-10-01T00:00:00Z,99.375,-63.5,203
1985-10-01T00:00:00Z,100.625,-63.5,200
1985-10-01T00:00:00Z,101.875,-63.5,200
1985-10-01T00:00:00Z,103.125,-63.5,200
1985-10-01T00:00:00Z,104.375,-63.5,200
1985-10-01T00:00:00Z,105.625,-63.5,201
1985-10-01T00:00:00Z,106.875,-63.5,201
1985-10-01T00:00:00Z,108.125,-63.5,205
1985-10-01T00:00:00Z,109.375,-63.5,205
1985-10-01T00:00:00Z,110.625,-63.5,225
1985-10-01T00:00:00Z,111.875,-63.5,225
1985-10-01T00:00:00Z,113.125,-63.5,254
1985-10-01T00:00:00Z,114.375,-63.5,254
1985-10-01T00:00:00Z,115.625,-63.5,279
1985-10-01T00:00:00Z,116.875,-63.5,279
1985-10-01T00:00:00Z,118.125,-63.5,296
1985-10-01T00:00:00Z,119.375,-63.5,296
1985-10-01T00:00:00Z,120.625,-63.5,306
1985-10-01T00:00:00Z,121.875,-63.5,306
1985-10-01T00:00:00Z,123.125,-63.5,312
1985-10-01T00:00:00Z,124.375,-63.5,312
1985-10-01T00:00:00Z,125.625,-63.5,313
1985-10-01T00:00:00Z,126.875,-63.5,313
1985-10-01T00:00:00Z,128.125,-63.5,319
1985-10-01T00:00:00Z,129.375,-63.5,319
1985-10-01T00:00:00Z,130.625,-63.5,319
1985-10-01T00:00:00Z,131.875,-63.5,319
1985-10-01T00:00:00Z,133.125,-63.5,323
1985-10-01T00:00:00Z,134.375,-63.5,323
1985-10-01T00:00:00Z,135.625,-63.5,341
1985-10-01T00:00:00Z,136.875,-63.5,341
1985-10-01T00:00:00Z,138.125,-63.5,347
1985-10-01T00:00:00Z,139.375,-63.5,347
1985-10-01T00:00:00Z,140.625,-63.5,346
1985-10-01T00:00:00Z,141.875,-63.5,346
1985-10-01T00:00:00Z,143.125,-63.5,341
1985-10-01T00:00:00Z,144.375,-63.5,341
1985-10-01T00:00:00Z,145.625,-63.5,338
1985-10-01T00:00:00Z,146.875,-63.5,338
1985-10-01T00:00:00Z,148.125,-63.5,333
1985-10-01T00:00:00Z,149.375,-63.5,333
1985-10-01T00:00:00Z,150.625,-63.5,332
1985-10-01T00:00:00Z,151.875,-63.5,332
1985-10-01T00:00:00Z,153.125,-63.5,333
1985-10-01T00:00:00Z,154.375,-63.5,333
1985-10-01T00:00:00Z,155.625,-63.5,335
1985-10-01T00:00:00Z,156.875,-63.5,335
1985-10-01T00:00:00Z,158.125,-63.5,342
1985-10-01T00:00:00Z,159.375,-63.5,342
1985-10-01T00:00:00Z,160.625,-63.5,337
1985-10-01T00:00:00Z,161.875,-63.5,337
1985-10-01T00:00:00Z,163.125,-63.5,339
1985-10-01T00:00:00Z,164.375,-63.5,339
1985-10-01T00:00:00Z,165.625,-63.5,339
1985-10-01T00:00:00Z,166.875,-63.5,339
1985-10-01T00:00:00Z,168.125,-63.5,338
1985-10-01T00:00:00Z,169.375,-63.5,338
1985-10-01T00:00:00Z,170.625,-63.5,340
1985-10-01T00:00:00Z,171.875,-63.5,340
1985-10-01T00:00:00Z,173.125,-63.5,339
1985-10-01T00:00:00Z,174.375,-63.5,339
1985-10-01T00:00:00Z,175.625,-63.5,333
1985-10-01T00:00:00Z,176.875,-63.5,333
1985-10-01T00:00:00Z,178.125,-63.5,334
1985-10-01T00:00:00Z,179.375,-63.5,334
1985-10-01T00:00:00Z,-179.375,-62.5,367
1985-10-01T00:00:00Z,-178.125,-62.5,367
1985-10-01T00:00:00Z,-176.875,-62.5,358
1985-10-01T00:00:00Z,-175.625,-62.5,358
1985-10-01T00:00:00Z,-174.375,-62.5,359
1985-10-01T00:00:00Z,-173.125,-62.5,359
1985-10-01T00:00:00Z,-171.875,-62.5,363
1985-10-01T00:00:00Z,-170.625,-62.5,363
1985-10-01T00:00:00Z,-169.375,-62.5,364
1985-10-01T00:00:00Z,-168.125,-62.5,364
1985-10-01T00:00:00Z,-166.875,-62.5,355
1985-10-01T00:00:00Z,-165.625,-62.5,355
1985-10-01T00:00:00Z,-164.375,-62.5,354
1985-10-01T00:00:00Z,-163.125,-62.5,354
1985-10-01T00:00:00Z,-161.875,-62.5,357
1985-10-01T00:00:00Z,-160.625,-62.5,357
1985-10-01T00:00:00Z,-159.375,-62.5,357
1985-10-01T00:00:00Z,-158.125,-62.5,357
1985-10-01T00:00:00Z,-156.875,-62.5,356
1985-10-01T00:00:00Z,-155.625,-62.5,356
1985-10-01T00:00:00Z,-154.375,-62.5,356
1985-10-01T00:00:00Z,-153.125,-62.5,356
1985-10-01T00:00:00Z,-151.875,-62.5,356
1985-10-01T00:00:00Z,-150.625,-62.5,356
1985-10-01T00:00:00Z,-149.375,-62.5,360
1985-10-01T00:00:00Z,-148.125,-62.5,360
1985-10-01T00:00:00Z,-146.875,-62.5,362
1985-10-01T00:00:00Z,-145.625,-62.5,362
1985-10-01T00:00:00Z,-144.375,-62.5,371
1985-10-01T00:00:00Z,-143.125,-62.5,371
1985-10-01T00:00:00Z,-141.875,-62.5,376
1985-10-01T00:00:00Z,-140.625,-62.5,376
1985-10-01T00:00:00Z,-139.375,-62.5,372
1985-10-01T00:00:00Z,-138.125,-62.5,372
1985-10-01T00:00:00Z,-136.875,-62.5,365
1985-10-01T00:00:00Z,-135.625,-62.5,365
1985-10-01T00:00:00Z,-134.375,-62.5,371
1985-10-01T00:00:00Z,-133.125,-62.5,371
1985-10-01T00:00:00Z,-131.875,-62.5,367
1985-10-01T00:00:00Z,-130.625,-62.5,367
1985-10-01T00:00:00Z,-129.375,-62.5,353
1985-10-01T00:00:00Z,-128.125,-62.5,353
1985-10-01T00:00:00Z,-126.875,-62.5,335
1985-10-01T00:00:00Z,-125.625,-62.5,335
1985-10-01T00:00:00Z,-123.125,-62.5,312
1985-10-01T00:00:00Z,-121.875,-62.5,301
1985-10-01T00:00:00Z,-120.625,-62.5,301
1985-10-01T00:00:00Z,-119.375,-62.5,299
1985-10-01T00:00:00Z,-118.125,-62.5,299
1985-10-01T00:00:00Z,-116.875,-62.5,292
1985-10-01T00:00:00Z,-115.625,-62.5,292
1985-10-01T00:00:00Z,-114.375,-62.5,289
1985-10-01T00:00:00Z,-113.125,-62.5,289
1985-10-01T00:00:00Z,-111.875,-62.5,288
1985-10-01T00:00:00Z,-110.625,-62.5,288
1985-10-01T00:00:00Z,-109.375,-62.5,285
1985-10-01T00:00:00Z,-108.125,-62.5,285
1985-10-01T00:00:00Z,-106.875,-62.5,285
1985-10-01T00:00:00Z,-105.625,-62.5,285
1985-10-01T00:00:00Z,-104.375,-62.5,289
1985-10-01T00:00:00Z,-103.125,-62.5,289
1985-10-01T00:00:00Z,-101.875,-62.5,287
1985-10-01T00:00:00Z,-100.625,-62.5,287
1985-10-01T00:00:00Z,-99.375,-62.5,301
1985-10-01T00:00:00Z,-98.125,-62.5,301
1985-10-01T00:00:00Z,-96.875,-62.5,304
1985-10-01T00:00:00Z,-95.625,-62.5,304
1985-10-01T00:00:00Z,-94.375,-62.5,308
1985-10-01T00:00:00Z,-93.125,-62.5,308
1985-10-01T00:00:00Z,-91.875,-62.5,310
1985-10-01T00:00:00Z,-90.625,-62.5,310
1985-10-01T00:00:00Z,-89.375,-62.5,311
1985-10-01T00:00:00Z,-88.125,-62.5,311
1985-10-01T00:00:00Z,-86.875,-62.5,314
1985-10-01T00:00:00Z,-85.625,-62.5,314
1985-10-01T00:00:00Z,-84.375,-62.5,318
1985-10-01T00:00:00Z,-83.125,-62.5,318
1985-10-01T00:00:00Z,-81.875,-62.5,314
1985-10-01T00:00:00Z,-80.625,-62.5,314
1985-10-01T00:00:00Z,-79.375,-62.5,314
1985-10-01T00:00:00Z,-78.125,-62.5,314
1985-10-01T00:00:00Z,-76.875,-62.5,311
1985-10-01T00:00:00Z,-75.625,-62.5,311
1985-10-01T00:00:00Z,-74.375,-62.5,303
1985-10-01T00:00:00Z,-73.125,-62.5,303
1985-10-01T00:00:00Z,-71.875,-62.5,306
1985-10-01T00:00:00Z,-70.625,-62.5,306
1985-10-01T00:00:00Z,-69.375,-62.5,302
1985-10-01T00:00:00Z,-68.125,-62.5,302
1985-10-01T00:00:00Z,-66.875,-62.5,299
1985-10-01T00:00:00Z,-65.625,-62.5,299
1985-10-01T00:00:00Z,-64.375,-62.5,297
1985-10-01T00:00:00Z,-63.125,-62.5,297
1985-10-01T00:00:00Z,-61.875,-62.5,292
1985-10-01T00:00:00Z,-60.625,-62.5,292
1985-10-01T00:00:00Z,-59.375,-62.5,289
1985-10-01T00:00:00Z,-58.125,-62.5,289
1985-10-01T00:00:00Z,-56.875,-62.5,287
1985-10-01T00:00:00Z,-55.625,-62.5,287
1985-10-01T00:00:00Z,-54.375,-62.5,297
1985-10-01T00:00:00Z,-53.125,-62.5,297
1985-10-01T00:00:00Z,-51.875,-62.5,303
1985-10-01T00:00:00Z,-50.625,-62.5,303
1985-10-01T00:00:00Z,-49.375,-62.5,299
1985-10-01T00:00:00Z,-48.125,-62.5,299
1985-10-01T00:00:00Z,-46.875,-62.5,291
1985-10-01T00:00:00Z,-45.625,-62.5,291
1985-10-01T00:00:00Z,-44.375,-62.5,288
1985-10-01T00:00:00Z,-43.125,-62.5,288
1985-10-01T00:00:00Z,-41.875,-62.5,283
1985-10-01T00:00:00Z,-40.625,-62.5,283
1985-10-01T00:00:00Z,-39.375,-62.5,280
1985-10-01T00:00:00Z,-38.125,-62.5,280
1985-10-01T00:00:00Z,-36.875,-62.5,269
1985-10-01T00:00:00Z,-35.625,-62.5,269
1985-10-01T00:00:00Z,-34.375,-62.5,254
1985-10-01T00:00:00Z,-33.125,-62.5,254
1985-10-01T00:00:00Z,-31.875,-62.5,250
1985-10-01T00:00:00Z,-30.625,-62.5,250
1985-10-01T00:00:00Z,-29.375,-62.5,250
1985-10-01T00:00:00Z,-28.125,-62.5,250
1985-10-01T00:00:00Z,-26.875,-62.5,251
1985-10-01T00:00:00Z,-25.625,-62.5,251
1985-10-01T00:00:00Z,-24.375,-62.5,254
1985-10-01T00:00:00Z,-23.125,-62.5,254
1985-10-01T00:00:00Z,-21.875,-62.5,249
1985-10-01T00:00:00Z,-20.625,-62.5,249
1985-10-01T00:00:00Z,-19.375,-62.5,244
1985-10-01T00:00:00Z,-18.125,-62.5,244
1985-10-01T00:00:00Z,-16.875,-62.5,245
1985-10-01T00:00:00Z,-15.625,-62.5,245
1985-10-01T00:00:00Z,-14.375,-62.5,240
1985-10-01T00:00:00Z,-13.125,-62.5,240
1985-10-01T00:00:00Z,-11.875,-62.5,232
1985-10-01T00:00:00Z,-10.625,-62.5,232
1985-10-01T00:00:00Z,-9.375,-62.5,238
1985-10-01T00:00:00Z,-8.125,-62.5,238
1985-10-01T00:00:00Z,-6.875,-62.5,233
1985-10-01T00:00:00Z,-5.625,-62.5,233
1985-10-01T00:00:00Z,-4.375,-62.5,233
1985-10-01T00:00:00Z,-3.125,-62.5,233
1985-10-01T00:00:00Z,-1.875,-62.5,234
1985-10-01T00:00:00Z,-0.625,-62.5,234
1985-10-01T00:00:00Z,0.625,-62.5,236
1985-10-01T00:00:00Z,1.875,-62.5,236
1985-10-01T00:00:00Z,3.125,-62.5,239
1985-10-01T00:00:00Z,4.375,-62.5,239
1985-10-01T00:00:00Z,6.875,-62.5,250
1985-10-01T00:00:00Z,8.125,-62.5,252
1985-10-01T00:00:00Z,9.375,-62.5,252
1985-10-01T00:00:00Z,10.625,-62.5,261
1985-10-01T00:00:00Z,11.875,-62.5,261
1985-10-01T00:00:00Z,13.125,-62.5,267
1985-10-01T00:00:00Z,14.375,-62.5,267
1985-10-01T00:00:00Z,15.625,-62.5,280
1985-10-01T00:00:00Z,16.875,-62.5,280
1985-10-01T00:00:00Z,18.125,-62.5,288
1985-10-01T00:00:00Z,19.375,-62.5,288
1985-10-01T00:00:00Z,20.625,-62.5,296
1985-10-01T00:00:00Z,21.875,-62.5,296
1985-10-01T00:00:00Z,23.125,-62.5,314
1985-10-01T00:00:00Z,24.375,-62.5,314
1985-10-01T00:00:00Z,25.625,-62.5,328
1985-10-01T00:00:00Z,26.875,-62.5,328
1985-10-01T00:00:00Z,28.125,-62.5,346
1985-10-01T00:00:00Z,29.375,-62.5,346
1985-10-01T00:00:00Z,30.625,-62.5,371
1985-10-01T00:00:00Z,31.875,-62.5,371
1985-10-01T00:00:00Z,33.125,-62.5,375
1985-10-01T00:00:00Z,34.375,-62.5,375
1985-10-01T00:00:00Z,35.625,-62.5,365
1985-10-01T00:00:00Z,36.875,-62.5,365
1985-10-01T00:00:00Z,38.125,-62.5,340
1985-10-01T00:00:00Z,39.375,-62.5,340
1985-10-01T00:00:00Z,40.625,-62.5,328
1985-10-01T00:00:00Z,41.875,-62.5,328
1985-10-01T00:00:00Z,43.125,-62.5,320
1985-10-01T00:00:00Z,44.375,-62.5,320
1985-10-01T00:00:00Z,45.625,-62.5,317
1985-10-01T00:00:00Z,46.875,-62.5,317
1985-10-01T00:00:00Z,48.125,-62.5,316
1985-10-01T00:00:00Z,49.375,-62.5,316
1985-10-01T00:00:00Z,50.625,-62.5,311
1985-10-01T00:00:00Z,51.875,-62.5,311
1985-10-01T00:00:00Z,53.125,-62.5,299
1985-10-01T00:00:00Z,54.375,-62.5,299
1985-10-01T00:00:00Z,55.625,-62.5,286
1985-10-01T00:00:00Z,56.875,-62.5,286
1985-10-01T00:00:00Z,58.125,-62.5,283
1985-10-01T00:00:00Z,59.375,-62.5,283
1985-10-01T00:00:00Z,60.625,-62.5,282
1985-10-01T00:00:00Z,61.875,-62.5,282
1985-10-01T00:00:00Z,63.125,-62.5,280
1985-10-01T00:00:00Z,64.375,-62.5,280
1985-10-01T00:00:00Z,65.625,-62.5,278
1985-10-01T00:00:00Z,66.875,-62.5,278
1985-10-01T00:00:00Z,68.125,-62.5,275
1985-10-01T00:00:00Z,69.375,-62.5,275
1985-10-01T00:00:00Z,70.625,-62.5,272
1985-10-01T00:00:00Z,71.875,-62.5,272
1985-10-01T00:00:00Z,73.125,-62.5,274
1985-10-01T00:00:00Z,74.375,-62.5,274
1985-10-01T00:00:00Z,75.625,-62.5,272
1985-10-01T00:00:00Z,76.875,-62.5,272
1985-10-01T00:00:00Z,78.125,-62.5,267
1985-10-01T00:00:00Z,79.375,-62.5,267
1985-10-01T00:00:00Z,80.625,-62.5,255
1985-10-01T00:00:00Z,81.875,-62.5,255
1985-10-01T00:00:00Z,83.125,-62.5,218
1985-10-01T00:00:00Z,84.375,-62.5,218
1985-10-01T00:00:00Z,85.625,-62.5,217
1985-10-01T00:00:00Z,86.875,-62.5,217
1985-10-01T00:00:00Z,88.125,-62.5,213
1985-10-01T00:00:00Z,89.375,-62.5,213
1985-10-01T00:00:00Z,90.625,-62.5,217
1985-10-01T00:00:00Z,91.875,-62.5,217
1985-10-01T00:00:00Z,93.125,-62.5,216
1985-10-01T00:00:00Z,94.375,-62.5,216
1985-10-01T00:00:00Z,95.625,-62.5,213
1985-10-01T00:00:00Z,96.875,-62.5,213
1985-10-01T00:00:00Z,98.125,-62.5,213
1985-10-01T00:00:00Z,99.375,-62.5,213
1985-10-01T00:00:00Z,100.625,-62.5,211
1985-10-01T00:00:00Z,101.875,-62.5,211
1985-10-01T00:00:00Z,103.125,-62.5,207
1985-10-01T00:00:00Z,104.375,-62.5,207
1985-10-01T00:00:00Z,105.625,-62.5,206
1985-10-01T00:00:00Z,106.875,-62.5,206
1985-10-01T00:00:00Z,108.125,-62.5,227
1985-10-01T00:00:00Z,109.375,-62.5,227
1985-10-01T00:00:00Z,110.625,-62.5,245
1985-10-01T00:00:00Z,111.875,-62.5,245
1985-10-01T00:00:00Z,113.125,-62.5,273
1985-10-01T00:00:00Z,114.375,-62.5,273
1985-10-01T00:00:00Z,115.625,-62.5,294
1985-10-01T00:00:00Z,116.875,-62.5,294
1985-10-01T00:00:00Z,118.125,-62.5,305
1985-10-01T00:00:00Z,119.375,-62.5,305
1985-10-01T00:00:00Z,120.625,-62.5,313
1985-10-01T00:00:00Z,121.875,-62.5,313
1985-10-01T00:00:00Z,123.125,-62.5,310
1985-10-01T00:00:00Z,124.375,-62.5,310
1985-10-01T00:00:00Z,125.625,-62.5,312
